Index,SMILES,ER Binding True,CERAPP ER Binding Consensus,HC ER Binding RF,ER Agonist True,CERAPP ER Agonist Consensus,HC ER Agnoist RF,ER Antagonist True,CERAPP ER Antagonist Consensus,HC ER Antagonist RF
1114,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+]([O-])=O,,,,0,0,0,1,0,1
1115,O=C(OC1=CC=CC=C1)C1=CC=CC=C1,0,0,1,0,0,1,0,0,0
1116,CC(C)(O)C(O)CCC(C)C1CCC2C(CCCC21C)=CC=C1CC(O)CCC1=C,,,,0,,1,,,
1117,CCC1CC2C3CCC4=CC(=O)CCC4C3CCC2(C)C1O,0,1,1,0,1,1,0,1,1
1118,OC1=C2C=C(C=CC2=C(C=C1[N+]([O-])=O)[N+]([O-])=O)S(O)(=O)=O,0,0,,0,0,,0,0,0
1119,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,0,1,1,0,1,1,0,1,0
1120,S=C(NC1=CC=CC=C1)NC1=CC=CC=C1,0,0,1,0,0,0,0,0,0
1121,CCCSSCC=C,0,0,0,0,0,0,0,0,0
1122,CC1OCCC1=O,0,0,0,0,0,0,0,0,0
1123,CCCCNC1CC(C)(C)NC(C)(C)C1,0,0,0,0,0,0,0,0,0
1124,ClCCN(CCCl)CCCl,0,0,0,0,0,0,0,0,0
1125,NC1=CC=C(C=C1)S(N)(=O)=O,0,0,0,0,0,0,0,0,0
1126,O=C1NC=NC2=C1NC=N2,0,0,0,0,0,0,0,0,
1127,CN(C)N=NC1=C(NC=N1)C(N)=O,0,0,0,0,0,0,0,0,0
1128,CCC(C)(CN(C)C)OC(=O)C1=CC=CC=C1,0,0,0,0,0,0,0,0,0
1129,CCC(=O)CC,0,0,0,0,0,0,0,0,0
1130,ClC(=O)C1=CC(=CC=C1)C(Cl)=O,0,0,0,0,0,0,0,0,0
1131,CC(C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C,,,,1,0,,0,0,
1132,N#CCN(CCN(CC#N)CC#N)CC#N,0,0,0,0,0,0,0,0,0
1133,CC1=CC(=CC=C1N=NC1=C(O)C=CC2=CC=CC=C12)S(O)(=O)=O,0,0,0,0,0,0,0,0,0
1134,CC1CCC(C=C(C)C(O)=O)C2C1CCC=2C,,,,0,,1,,,
1135,FC1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)N1C(=O)NC2=C1C=CC=C2,0,0,0,0,0,0,0,0,1
1136,CC1=C(N)C(O)=CC=C1,0,0,0,0,0,0,0,0,0
1137,COC(=O)C1=CC=C(C=O)C=C1,,,,,,,0,0,0
1138,CC(=O)NC1=CC=C(OC(=O)C2=CC=CC=C2OC(C)=O)C=C1,0,0,0,0,0,1,0,0,1
1139,CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2,0,0,0,0,0,0,0,0,1
1140,OC1(O)C(=O)C2=C(C=CC=C2)C1=O,0,0,0,0,0,1,0,0,0
1141,CCCOCC(C)O,,,,,,,0,0,0
1142,OC1=CC=C(C=C1)S(O)(=O)=O,,,,,,,0,0,0
1143,CN1C(Cc2ccccc2)C(=O)N2CCC(=O)CC2C(=O)NC(c2ccccc2)C(=O)OC(C)C(NC(=O)c2[n]cccc2O)C(=O)NC(CC)C(=O)N2CCCC2C1=O,0,,,0,,,0,,
1144,CCCC(O)=O,0,0,0,0,0,0,0,0,0
1145,COC1=CC(N)=C(Cl)C=C1C(=O)NC1CN2CCC1CC2,0,0,0,0,0,0,0,0,0
1146,CCC(=O)C=CC,0,0,0,0,0,0,0,0,0
1147,O=CN1CCCCC1,0,0,0,0,0,0,0,0,0
1148,CC(C)OC(=O)C1=CC=CC=C1,0,0,0,0,0,0,0,0,0
1149,CCCCCC[N+]([O-])=O,0,0,0,0,0,0,0,0,0
1150,COC1=CC(=CC(OC)=C1OC)C(=O)NCC1=CC=C(OCCN(C)C)C=C1,0,1,0,0,0,0,0,0,1
1151,COC(=O)C1=C(C=C(C)C=C1)C1=NC(=O)C(C)(N1)C(C)C,0,0,0,0,0,0,0,0,0
1152,CC1=CC(C)=C(C(O)=O)C(C)=C1,0,0,0,0,0,0,0,0,0
1153,NC(=O)N1C2=CC=CC=C2C=CC2=C1C=CC=C2,0,0,0,0,0,1,0,0,1
1154,CCOC1=CC=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=N1,0,0,0,0,0,0,0,0,0
1155,OC(=O)C1=C(OP(O)(O)=O)C=CC=C1,0,0,0,0,0,0,0,0,0
1156,CC(C)C1CC(=O)C(=O)C=CC=1,,,,1,0,0,,,
1157,N#CC1=NC=CC=C1,0,0,0,0,0,0,0,0,0
1158,CCCC(=O)C1=CC=CC=C1,0,0,0,0,0,0,0,0,0
1159,OC(=O)C1=C(Cl)C=CC2=CC(Cl)=CN=C12,,,,0,0,1,0,0,0
1160,C[Si](C)(C)N[Si](C)(C)C,,,,,,,0,0,0
1161,O=NC1C=CC(C=C1)N=O,0,0,0,0,0,0,0,0,0
1162,CC(C)CCC(C)=O,0,0,0,0,0,0,0,0,0
1163,COC1=CC(CCC2=CC=CC=C2OCC(CN(C)C)OC(=O)CCC(O)=O)=CC=C1,0,0,1,0,0,0,0,0,1
1164,CCOC(=O)C(=C)C#N,,,,,,,0,0,0
1165,CCCCCCOC1=CC=C(C(=N)N(CCCC)CCCC)C2=C1C=CC=C2,,,,0,0,0,,,
1166,CCOC1=CC(OP(=S)(OC)OC)=NC(CC)=N1,0,0,0,0,0,0,0,0,0
1167,CC(C)[N+]([O-])=O,0,0,0,0,0,0,0,0,0
1168,CCCCCOC(=O)CCCC,0,0,0,0,0,0,0,0,0
1169,[O-][N+]1=C(S)C=CC=C1,,,,0,0,0,,,
1170,ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=C3C=CC=C4)CC1)C(=O)N2,,,,0,0,,,,
1171,CCN1C=C(C(O)=O)C(=O)C2=C1C=C(N1CCN(C)CC1)C(F)=C2,0,0,0,0,0,0,0,0,0
1172,COC(=O)C1=CN=CN1C(C)C1=CC=CC=C1,0,0,0,0,0,0,0,0,0
1173,COC1=CC=C(C(=O)CCC(O)=O)C2=C1C=CC=C2,0,0,1,0,0,1,0,0,0
1174,CC(=O)SCC(C)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(O)=O,0,0,0,0,0,0,0,0,0
1175,CCCCc1cc2c(cccc2cc1)S(O)(=O)=O,0,0,0,0,0,1,0,0,0
1176,NCC1CCC(CC1)C(=O)Oc1ccc(CCC(O)=O)cc1,0,0,1,0,0,1,0,0,0
1177,CCC(C)C1=CC=CC(C(C)CC)=C1O,0,1,1,0,1,1,0,1,0
1178,CCCCC[Si](OCC)(OCC)OCC,0,0,0,0,0,0,0,0,0
1179,CC(=O)Oc1cc2CCC3C4CCC(O)C4(C)CCC3c2cc1,,,,1,,1,0,,1
1180,CN1CCC(CC1)=C1C2=C(CCC3=CC=CC=C13)SC=C2,0,1,0,0,0,0,0,0,1
1181,C=CC(=O)OCCCCCCOC(=O)C=C,,,,,,,0,0,0
1182,CC12CCC3C(C)CCC4C(C)C(OC(=O)CCC(O)=O)OC(O1)C43OO2,,,,0,0,1,,,
1183,[O-][N+](=O)c1[n]cc[n]1COC(CO)C(O)CO,0,0,0,0,0,,0,0,0
1184,CC1=NC(C)=C(C)N=C1C,0,0,0,0,0,0,0,0,0
1185,CC(=O)OC1CCCCC1C(C)(C)C,0,0,0,0,0,0,0,0,0
1186,CCCCOCCOCCOCC1=CC2=C(OCO2)C=C1CCC,0,0,1,0,0,1,0,0,1
1187,O=P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,0,1,1,0,0,1,0,1,0
1188,CCOC(=O)C(CCc1ccccc1)NC1CSC(CN(CC(O)=O)C1=O)c1ccc[s]1,0,0,,0,0,,0,0,
1189,CCCSP(=S)(OCC)OC1=C(Cl)C=C(Cl)C=C1,,,,,,,0,0,1
1190,BrCBr,0,0,0,0,0,0,0,0,0
1191,OC(=O)C1=C[N+]([O-])=CC=C1,0,0,0,0,0,0,0,0,0
1192,CC(C)=CC1C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,0,0,1,0,0,1,0,0,1
1193,CC(C)CCCCCCCOC(=O)C1=CC=C(C(=O)OCCCCCCCC(C)C)C(=C1)C(=O)OCCCCCCCC(C)C,0,0,,0,0,,0,0,
1194,CC(C)(C(=O)C1=CN=CC=C1)C1=CN=CC=C1,0,0,0,0,0,1,0,0,0
1195,CC(C)[n]1c2ccccc2c(c1C=CC(O)CC(O)CC(O)=O)-c1ccc(F)cc1,0,,0,0,,0,0,,1
1196,CCCCCCCCCCCCCCCCN,0,0,0,0,0,0,0,0,1
1197,CCCCN(N=O)C(=N)N[N+]([O-])=O,0,0,0,0,0,0,0,0,0
1198,FC1=CC=C(OCCCN2CCC3(CC2)N(CNC3=O)C2=CC=CC=C2)C=C1,,,,0,0,0,1,0,1
1199,CC1(C)C(C(O)=O)N2C(CC2=O)S1(=O)=O,,,,0,0,0,,,
1200,NCCCN(CCO)CCO,0,0,0,0,0,0,0,0,0
1201,CC1=CC=NC=C1,0,0,0,0,0,0,0,0,0
1202,CC(C)NC(CC)C(O)c1ccc(O)c2NC(=O)C=Cc12,0,0,0,0,0,0,0,0,1
1203,CCCCCCCCCCCCCCCCCC(=O)OCC(C)O,0,0,0,0,0,0,0,0,1
1204,CC1=CC(N)=NO1,0,0,0,0,0,0,0,0,0
1205,CCOC(=O)CC,0,0,0,0,0,0,0,0,0
1206,CCC(=O)OCCOC1=CC=CC=C1,0,0,0,0,0,0,0,0,0
1207,O=C1CCCCCCCCCCCCCCO1,0,0,0,0,0,0,0,0,0
1208,ClC1=C(Cl)C2(Cl)C3C(C(=O)OC3=O)C1(Cl)C2(Cl)Cl,0,0,0,0,0,1,0,0,
1209,CCC(C)C1SC(C)C(C)=N1,0,0,0,0,0,0,0,0,0
1210,CC1=NC2=CC=CC=C2C1(C)C,0,0,0,0,0,0,0,0,0
1211,CCCCCCCCCCCCCCCC(=O)OC,0,0,0,0,0,0,0,0,0
1212,ClC1=CC=C(C=C1)C(OCCN1CCCCC1)C1=CC=CC=C1,0,1,0,0,0,0,0,0,1
1213,CN1N=C(SC1=NC(C)=O)S(N)(=O)=O,0,0,0,0,0,0,0,0,0
1214,CN(C)C1=CC=C(C=C1)N=NS(O)(=O)=O,,,,0,0,0,0,0,0
1215,CC(=O)OC(C)(C)CC1=CC=CC=C1,0,0,0,0,0,1,0,0,0
1216,CCNC(=S)NCC,,,,,,,0,0,0
1217,CC(C(O)c1ccccc1)N(C)C,0,0,0,0,0,0,0,0,0
1218,NN1C=NN=C1,0,0,0,0,0,0,0,0,0
1219,CC=CC(=O)CCCC,0,,0,0,,0,0,,0
1220,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,1,,1,1,,1,0,,1
1221,CC1=CC2=CC3=C(OC(=O)C=C3C)C(C)=C2O1,0,0,1,0,0,1,0,0,0
1222,NCC=CC(O)=O,0,0,0,0,0,0,0,0,0
1223,CC1=NN(C(N)=C1)C1=CC=CC=C1,0,0,0,0,0,0,0,0,0
1224,CCCCCC=CCC=CCCCCCCCC(=O)OCC,0,0,0,0,0,0,0,0,1
1225,Oc1cc(O)cc2OC(c3ccc(O)cc3)C(=O)C(=O)c12,1,1,1,1,1,1,,,
1226,CC(C)(C1=CC=CC=C1)C1=CC(=C(O)C=C1)C(C)(C)C1=CC=CC=C1,1,1,1,,,,,,
1227,NC(=O)c1cc[n+](CC2CSC3C(NC(=O)Cc4ccc[s]4)C(=O)N3C=2C(O)=O)cc1,0,0,0,0,0,0,0,0,
1228,CC(CC1=CC2=C(OCO2)C=C1)NO,0,0,0,0,0,0,0,0,0
1229,CCOC(=O)C(C)C(C)=O,0,0,0,0,0,0,0,0,0
1230,CC1=NC(=O)N(C(=O)C1Cl)C(C)(C)C,0,0,0,0,0,0,0,0,0
1231,COC(=O)C1=C(C=CC=C1)C(O)=O,,,,0,0,0,0,0,0
1232,CCOC(=O)C1CC(=O)C(C(=O)C2CC2)C(=O)C1,0,0,0,0,0,0,0,0,0
1233,CCOC(=O)C1=C(OC)C=CC=C1,0,0,0,0,0,0,0,0,0
1234,CC12CC(O)C3C(CCC4=CC(=O)C=CC43C)C1CCC2(OC(=O)OCC)C(=O)COC(=O)CC,0,1,1,0,1,1,0,0,0
1235,CC1=CC2=C(C=C1S(N)(=O)=O)S(=O)(=O)CCC2,0,0,0,0,0,1,0,0,0
1236,NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1,,,,,,,0,0,
1237,Cc1cc2c(-c3ccc(cc3S(O)(=O)=O)S(O)(=O)=O)c3cc(C)c(cc3[o+]c2cc1N(CC)CC)N(CC)CC,,,,0,,,,,
1238,S=P(N1CC1)(N1CC1)N1CC1,0,0,0,0,0,0,0,0,0
1239,CC1(C)C(CCC23CC42CCC2(C)C(CCC2(C)C4CCC13)C(C)CCC=C(C)C)OC(=O)C=Cc1cc(OC)c(O)cc1,,,,,,,0,,
1240,CCC(=O)OCC(=O)C1(CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C)OC(=O)CCC,0,1,1,0,1,1,0,0,0
1241,CCCCN(CCCC)CCC(O)C1=CC2=C(C=C(Cl)C=C2Cl)C2=C1C=CC(=C2)C(F)(F)F,0,0,,0,0,,0,0,
1242,FC1=CC2=C(C=C1N1C(=O)C3=C(CCCC3)C1=O)N(CC#C)C(=O)CO2,0,0,0,0,0,0,0,0,1
1243,CCC1=CC=CC(CC)=C1N,,,,,,,0,0,0
1244,CC(CCO)CCCC(C)(C)O,0,0,0,0,0,0,0,0,0
1245,FC1=CC=C(C=C1)C(=O)C1CCN(CCN2C(=O)NC3=CC=CC=C3C2=O)CC1,0,0,0,0,0,0,0,0,1
1246,COc1cc2[nH]c3C4CC5C(C(OC)C(CC5CN4CCc3c2cc1)OC)C(=O)OC,0,0,0,0,0,0,0,0,1
1247,CCC12CCC3C(CCC4=CC(CCC43)N=O)C1CCC2(O)C#C,,,,1,1,1,,,
1248,CC(=CCO)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,,,,,,,0,1,1
1249,ClC1=CC2=C(C=C1)C(=O)C1=C(C=CC=C1)C2=O,0,1,1,0,0,1,0,1,0
1250,OC(C=CC(O)=O)C1=CC=C(Cl)C=C1,0,0,0,0,0,0,0,0,0
1251,CC(CCC#N)C#N,0,0,0,0,0,0,0,0,0
1252,CC1(C)SC2C(NC(=O)C(c3ccccc3)C(O)=O)C(=O)N2C1C(O)=O,0,0,0,0,0,0,0,0,0
1253,OCC1OC(CC1O)[n]1c[n]c2C(O)CNC=Nc12,0,0,0,0,0,0,0,0,0
1254,ClC1=CC=C(C=C1)C1=CC=CC=C1,1,1,1,1,0,1,,,
1255,O=C1OC(=O)C=C1,0,0,0,0,0,0,0,0,0
1256,ClC1=C(C=O)C=CC=C1,0,0,0,0,0,0,0,0,0
1257,CCOCCOCCOC(C)=O,0,0,0,0,0,0,0,0,0
1258,ClCC=CCCl,0,0,0,0,0,0,0,0,0
1259,CNCC1=C(OC2=CC=C(Cl)C(Cl)=C2)C=CC(F)=C1,0,0,1,0,0,0,0,0,1
1260,CC(=O)CC(C1C(=O)c2ccccc2OC1=O)c1ccccc1,,,,0,,1,0,,1
1261,C[Si](CN1C=NC=N1)(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1,,,,0,0,0,,,
1262,CC(C)=CCCC(C)=CCOC=O,0,0,0,0,0,0,0,0,0
1263,CCN(CC)C1=CC(O)=C(C=C1)C(=O)C1=C(C=CC=C1)C(O)=O,0,0,0,0,0,0,0,0,0
1264,CC(=C)C(N)=O,0,0,0,0,0,0,0,0,0
1265,CN1CCC2=C(C1)C1=C(C=CC=C1)N2CC1=CC=CC=C1,0,0,1,0,0,0,0,0,1
1266,CC(C)=CCCC(C)=CCCC(C)(O)C=C,0,0,0,0,0,0,0,0,0
1267,CC(C)(C)CC(C)(C)C1=CC(CC2=C(O)C(=CC(=C2)C(C)(C)CC(C)(C)C)N2N=C3C=CC=CC3=N2)=C(O)C(=C1)N1N=C2C=CC=CC2=N1,0,1,,0,0,,0,0,
1268,CC(=O)OC1CC(=O)OC(C)CC2OC2C=CC(=O)C(C)CC(CC=O)C(OC2OC(C)C(OC3CC(C)(O)C(OC(=O)CC(C)C)C(C)O3)C(C2O)N(C)C)C1OC,,,,0,,0,,,
1269,CC1(C)C(O)C(C)(C)C1O,0,0,0,0,0,0,0,0,0
1270,OC(=O)C1=CC(=CC=C1)C(F)(F)F,0,0,0,0,0,0,0,0,0
1271,CN1CCC23C4Oc5c2c(CC1C3=CC=C4OC)ccc5OC,0,0,0,0,0,0,0,0,1
1272,C(OC1=CC=CC=C1)C1CO1,0,0,0,0,0,0,0,0,0
1273,CC(C)NC1=CC=CC=C1,0,0,0,0,0,0,0,0,0
1274,CCO[Si](CCCN=C=O)(OCC)OCC,0,0,0,0,0,0,0,0,0
1275,CCOC(=O)C1=C2CN(C)C(=O)C3=C(C=CC=C3I)N2C=N1,0,0,0,0,0,0,0,0,0
1276,CCCCCC#CC(=O)OC,0,0,0,0,0,0,0,0,0
1277,CC1=C(C=C(Br)C(O)=C1Br)C1(OS(=O)(=O)C2=C1C=CC=C2)C1=C(C)C(Br)=C(O)C(Br)=C1,,,,0,0,,,,
1278,CC12CCC3C(CCc4cc(ccc43)OC(=O)N(CCCl)CCCl)C1CCC2O,,,,1,1,1,0,1,1
1279,OC(=O)CCCCCCCCC=C,0,0,0,0,0,0,0,0,0
1280,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,0,0,,0,0,,0,0,
1281,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC12C,,,,0,1,1,0,1,1
1282,CN1CCN(CC1)C(=O)C1CCCCC1,0,0,0,0,0,0,0,0,0
1283,CC1NC(=O)C(N)CNC(=O)C(NC(=O)C(CNC(N)=O)=NC(=O)C(CNC(=O)CC(N)CCCN)NC1=O)C1CCNC(N)=N1,,,,,,,0,0,
1284,CCOP(=O)(OC(=CCl)c1ccc(Cl)cc1Cl)OCC,,,,0,,0,,,
1285,CC1OC(OC2C(OC(=O)C=Cc3cc(O)c(O)cc3)C(COC3OC(CO)C(O)C(O)C3O)OC(OCCc3cc(O)c(O)cc3)C2O)C(O)C(O)C1O,0,,,0,,,0,,
1286,CC(CN1CCCCC1)C(=O)C1=CC=C(C)C=C1,,,,,,,0,0,1
1287,COC1=CC=C2N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C(CC(=O)OCC(O)=O)C2=C1,0,0,0,0,0,1,0,0,1
1288,O=S1(=O)CCCO1,,,,0,0,0,0,0,0
1289,O=C(C1CCCCC1)N1CC2N(CCC3=C2C=CC=C3)C(=O)C1,0,0,0,0,0,0,0,0,1
1290,CCC(C)NC1=CC=C(NC(C)CC)C=C1,,,,,,,1,0,0
1291,NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2,,,,,,,0,0,0
1292,CCOCCOCCOC(=O)C=C,0,0,0,0,0,0,0,0,0
1293,CC(N=NC(=O)NC1=CC(F)=CC(F)=C1)C1=C(C=CC=N1)C(O)=O,0,,0,0,,0,0,,0
1294,CN1CCC(CC1)NC1=NC2=C(NC3=CC(Cl)=C(F)C=C3)N=CN=C2C=N1,,,,,,,0,0,1
1295,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC1=CC=CC=C1)C(C)(C)CC1=CC=CC=C1,0,0,0,0,0,0,0,0,1
1296,NCC1=CC=CC(=C1)C1CCN(CC1)C(=O)C1=CC=C(O1)C#CC1=CC=CC=C1F,,,,0,0,0,,,
1297,CCN(CCN)C1=CC(C)=CC=C1,0,0,0,0,0,0,0,0,0
1298,CCC1(CC)C(=O)NC(=O)NC1=O,0,0,0,0,0,0,0,0,0
1299,C1=CC=C2C(=C1)C1=CC=CC3=C4C=CC=CC4=CC2=C13,1,0,,,,,0,,
1300,CCCN1CCCC2Cc3[n][nH]cc3CC12,0,0,0,0,0,0,0,0,0
1301,CC(C)C(OC(=O)C1=CC=CC=C1)C(C)(C)COC(=O)C1=CC=CC=C1,,,,1,0,1,0,0,1
1302,CC1(C)CC(N)CC(C)(C)N1,0,0,0,0,0,0,0,0,0
1303,OC1=CC=C(C=C1)C1CC(=O)C2=C(O1)C=C(O)C=C2O,1,1,1,1,1,1,,,
1304,CCOC(=O)NC1=CC2=C(SC3=CC=CC=C3N2C(=O)CCN2CCOCC2)C=C1,0,0,0,0,0,0,0,0,1
1305,CC(CCC=C(C)C)C=C,0,0,0,0,0,0,0,0,0
1306,CN(C)CC1=CC=CC=C1O,0,0,0,0,0,0,0,0,0
1307,OC1=CC=C(C=C1O)C1CNCC2=C1C=CC(O)=C2O,0,1,0,0,1,0,0,1,1
1308,NC(=S)NC1=CC=CC=C1,,,,,,,0,0,0
1309,CC1=CC=C(Cl)C=C1Cl,,,,0,0,0,0,0,0
1310,CN(C(=S)OC1=CC2=CC=CC=C2C=C1)C1=CC=CC(C)=C1,,,,0,0,1,,,
1311,CC(CC)C(C(O)=O)N1Sc2ccccc2C1=O,0,0,0,0,0,0,0,0,0
1312,[O-][N+](=O)c1ccc(cc1)[As](O)(O)=O,0,0,0,0,,0,0,,0
1313,OC1(COC(=O)c2c[n]ccc2)OC(COC(=O)c2c[n]ccc2)C(OC(=O)c2c[n]ccc2)C1OC(=O)c1c[n]ccc1,0,0,,0,0,,0,0,
1314,CCCCCC(O)=O,0,0,0,0,0,0,0,0,0
1315,CCN(O)CC,0,0,0,0,0,0,0,0,0
1316,NC1=NC(Cl)=NC(N)=N1,0,0,0,0,0,0,0,0,0
1317,CC1=CC=CC(=C1C)[N+]([O-])=O,0,0,0,0,0,0,0,0,0
1318,CCOC(=S)SSC(=S)OCC,0,0,0,0,0,0,0,0,
1319,CC1CCC(CC1)NC(=O)N(CCCl)N=O,,,,,,,0,0,0
1320,O=C1NCC2(CCN(CCC3=CC=CC=C3)CC2)O1,,,,,,,0,0,0
1321,CCC#N,0,0,0,0,0,0,0,0,0
1322,NC(=O)CF,0,0,0,0,0,0,0,0,0
1323,CC1CC2=C(CC1(C)C(C)=O)C(C)(C)CCC2,0,1,1,0,1,1,0,1,0
1324,BrC1=CC(Br)=C(Br)C=C1,,,,0,0,,0,0,
1325,CC1(C)OC2C3OC(C)(C)OCC3OC2(O1)C(O)=O,0,0,0,0,0,0,0,0,0
1326,CCO[Si](OCC)(OCC)C=C,0,0,0,0,0,0,0,0,0
1327,O=C1CCCC=C1,0,0,0,0,0,0,0,0,0
1328,CCC1(CC)C(=O)NC(=O)N(C)C1=O,0,0,0,0,0,0,0,0,0
1329,CC(C)C1=CC2=C(C)C=CC2=C(C)C=C1,0,0,0,0,0,1,0,0,0
1330,CCCCCCCCCCOC(=O)C=C,0,0,0,0,0,0,0,0,0
1331,CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,,,,,,,1,1,
1332,CC(C)NC(=O)C1=C(N)C=CC=C1,0,0,0,0,0,0,0,0,0
1333,CC(=O)OCC=C,0,0,0,0,0,0,0,0,0
1334,CC1=CCCC(C)(C)C1C=CC(=O)CCC=C,0,0,0,0,0,0,0,0,0
1335,CCCCCCC=O,,,,0,0,0,0,0,0
1336,CN(C)C(C)=O,0,0,0,0,0,0,0,0,0
1337,CC(=O)SC(C(C)C)C(=O)NC1Cc2ccccc2C2CCCC(C(O)=O)N2C1=O,0,0,0,0,0,0,0,0,0
1338,COC1=CC(Br)=C(OC)C=C1CC(C)N,0,0,0,0,0,0,0,0,0
1339,CC(=C)CC(C)(C)C,0,0,0,0,0,0,0,0,0
1340,CCOC(=O)CCCCCCCCC=C,0,0,0,0,0,0,0,0,0
1341,OC1=CC2=C(C(O)=C1O)C(=O)C=C(O2)C1=CC=CC=C1,1,1,1,,,,,,
1342,S=C1N=CCC=N1,,,,1,0,0,0,0,0
1343,OC1CN2CCCC(O)C2C1O,0,0,0,0,0,0,0,0,0
1344,NC(=O)N(O)C1COc2cc(ccc21)OCc1ccccc1,0,0,0,0,0,0,0,0,1
1345,OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)=C1C=CC(=O)C=C1,1,1,1,,,,,,
1346,OCC1OC(OC2C(O)C(O)C(OC3C(O)C(O)C(O)OC3CO)OC2CO)C(O)C(O)C1O,0,0,,0,0,,0,0,
1347,CC1=CC=CC(C)=C1C,,,,1,0,1,,,
1348,CCCSC(Cl)=O,0,0,0,0,0,0,0,0,0
1349,C1CCN(C1)C1(CCCCC1)C1=CC=CC=C1,0,0,0,0,0,0,0,0,1
1350,NC(=N)S(O)=O,0,0,0,0,0,0,0,0,0
1351,CC(C)(SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,0,1,,0,0,,0,0,
1352,OCC(COCC=C)(COCC=C)COCC=C,0,0,,0,0,,0,0,
1353,CCCC1CCCC(=O)O1,0,0,0,0,0,0,0,0,0
1354,CCN1C(SC2=C1C=CC=C2)=CC=CC=CC1=[N+](CC)C2=C(S1)C=CC=C2,1,1,1,,,,1,0,1
1355,CCOC(=O)CCN(SN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2)C(C)C,,,,0,0,0,,,
1356,CCCCC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C)C(=O)CO,,,,0,1,1,0,1,0
1357,CC1(C)SC2C(NC(=O)C(N=C)c3ccccc3)C(=O)N2C1C(O)=O,0,0,0,0,0,0,0,0,0
1358,CC(=O)NC1=CC=CC=C1,0,0,0,0,0,0,0,0,0
1359,ClC1=CC=C(Cl)C(=C1Cl)C1=C(Cl)C(Cl)=CC=C1Cl,,,,1,0,1,,,
1360,O=NCCN=O,0,0,0,0,0,0,0,,0
1361,CC(C)(C)C1=CC=C(CCC=O)C=C1,0,0,0,0,0,1,0,0,0
1362,OCC1(O)CC(NC(CO)CO)C(O)C(O)C1O,0,0,0,0,0,0,0,0,0
1363,CC(C)CCCC(C)CC=CC(C)=CC(=O)OCC#C,,,,,,,0,0,1
1364,CC(N)C(=O)OC(C)(C)CC1=CC=C(Cl)C=C1,0,0,0,0,0,0,0,0,0
1365,CNC(=O)ON=C(CSC)C(C)(C)C,0,0,0,0,0,0,0,0,0
1366,CCOC(=O)C1=CC=C(C=C1)N(C)C,,,,,,,0,0,0
1367,CCNC1=NC(NC(C)(C)C)=NC(Cl)=N1,,,,1,0,0,0,0,0
1368,OCCSCSCCO,0,0,0,0,0,0,0,0,0
1369,CC1CCC(=O)O1,0,0,0,0,0,0,0,0,0
1370,CC1OC(C(O)C1O)N1C=C(F)C(NC(=O)OCCCCC)=NC1=O,0,0,0,0,0,0,0,0,0
1371,CCCCCCCCCCCCCOP(O)(O)=O,,,,0,0,0,,,
1372,CC1(CCC2(CC(O)C(C)C(O2)C(C)C(OC)C(C)C(O)=O)O1)C1CCC(CC)(O1)C1OC(CC1C)C1OC(O)(CO)C(C)CC1C,,,,0,0,,,,
1373,[O-][N+](=NC1=CC=CC=C1)C1=CC=CC=C1,,,,,,,0,1,0
1374,CC(Cl)C(O)=O,0,0,0,0,0,0,0,0,0
1375,CCOC1=CC=C(C=C1)N=NC1=C(N)C=C(N)C=C1,,,,,,,0,0,1
